Intervention_ID,Tag,Misinfo,Misinfo_Answer,Trust,TrustScore,Child,Gender,Race,BreastCancer,Familiarity,General,Correct,CorrectUnsure,Adherence,AdherenceUnsure ,Unsure,Participant_ID
In-line,cosleep,False,False,True,4,False,Male,White,False,True,True,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,hrt,True,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,rsv_2,True,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,texas,True,True,True,4,False,Male,White,False,True,False,0,0,1,1,0,5c0c90e7632102000147c3cc
In-line,formula_2,True,True,False,3,False,Male,White,False,True,False,1,1,0,0,0,5c0c90e7632102000147c3cc
In-line,cosleep_2,False,False,True,4,False,Male,White,False,True,False,0,0,0,0,0,5c0c90e7632102000147c3cc
In-line,formula,True,True,False,3,False,Male,White,False,True,False,0,0,0,0,0,5c0c90e7632102000147c3cc
In-line,hrt_2,True,True,True,4,False,Male,White,False,True,False,0,0,0,0,0,5c0c90e7632102000147c3cc
In-line,papsmear,False,False,True,4,False,Male,White,False,True,False,0,0,0,0,0,5c0c90e7632102000147c3cc
In-line,papsmear_2,False,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,mammogram,False,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,IUD,False,False,True,4,False,Male,White,False,True,True,0,0,0,0,0,5c0c90e7632102000147c3cc
In-line,IUD_2,False,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,breastfeed,False,False,True,4,False,Male,White,False,True,True,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,breastfeed_2,False,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,5c0c90e7632102000147c3cc
In-line,lung,True,True,False,3,False,Male,White,False,True,False,0,0,0,0,0,5c0c90e7632102000147c3cc
In-line,lung_2,True,True,False,3,False,Male,White,False,True,False,1,1,0,0,0,5c0c90e7632102000147c3cc
In-line,rsv,True,True,False,3,True,Male,2 or more races,False,True,False,0,0,1,1,0,6392360efb6e254ffd31e722
In-line,cosleep,False,False,False,3,True,Male,2 or more races,False,True,True,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,hrt,True,False,True,4,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,rsv_2,True,False,False,3,True,Male,2 or more races,False,True,False,0,0,0,0,0,6392360efb6e254ffd31e722
In-line,texas,True,True,True,4,True,Male,2 or more races,False,True,False,0,0,1,1,0,6392360efb6e254ffd31e722
In-line,formula_2,True,True,False,3,True,Male,2 or more races,False,True,False,0,0,1,1,0,6392360efb6e254ffd31e722
In-line,cosleep_2,False,False,False,3,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,formula,True,True,False,3,True,Male,2 or more races,False,True,False,0,0,1,1,0,6392360efb6e254ffd31e722
In-line,hrt_2,True,True,True,4,True,Male,2 or more races,False,True,False,0,0,0,0,0,6392360efb6e254ffd31e722
In-line,papsmear,False,False,True,4,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,papsmear_2,False,False,True,4,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,mammogram,False,False,True,4,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,IUD,False,False,True,4,True,Male,2 or more races,False,True,True,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,IUD_2,False,False,True,4,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,breastfeed,False,False,False,3,True,Male,2 or more races,False,True,True,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,breastfeed_2,False,False,False,3,True,Male,2 or more races,False,True,False,1,1,1,1,0,6392360efb6e254ffd31e722
In-line,lung,True,True,False,3,True,Male,2 or more races,False,True,False,0,0,1,1,0,6392360efb6e254ffd31e722
In-line,lung_2,True,True,False,3,True,Male,2 or more races,False,True,False,0,0,1,1,0,6392360efb6e254ffd31e722
In-line,rsv,True,True,True,5,True,Female,White,False,True,False,0,0,1,1,0,5cbb78d664170f00011d7c4f
In-line,cosleep,False,False,True,5,True,Female,White,False,True,True,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,hrt,True,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,rsv_2,True,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,texas,True,True,True,4,True,Female,White,False,True,False,0,0,1,1,0,5cbb78d664170f00011d7c4f
In-line,formula_2,True,True,True,5,True,Female,White,False,True,False,1,1,0,0,0,5cbb78d664170f00011d7c4f
In-line,cosleep_2,False,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,formula,True,True,True,5,True,Female,White,False,True,False,0,0,1,1,0,5cbb78d664170f00011d7c4f
In-line,hrt_2,True,True,True,5,True,Female,White,False,True,False,1,1,0,0,0,5cbb78d664170f00011d7c4f
In-line,papsmear,False,False,True,5,True,Female,White,False,True,False,0,0,0,0,0,5cbb78d664170f00011d7c4f
In-line,papsmear_2,False,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,mammogram,False,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,IUD,False,False,True,5,True,Female,White,False,True,True,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,IUD_2,False,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,breastfeed,False,False,True,5,True,Female,White,False,True,True,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,breastfeed_2,False,False,True,5,True,Female,White,False,True,False,1,1,1,1,0,5cbb78d664170f00011d7c4f
In-line,lung,True,True,True,5,True,Female,White,False,True,False,0,0,1,1,0,5cbb78d664170f00011d7c4f
In-line,lung_2,True,True,True,5,True,Female,White,False,True,False,0,0,1,1,0,5cbb78d664170f00011d7c4f
In-line,rsv,True,True,False,3,False,Female,Black,True,True,False,0,0,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,cosleep,False,False,False,2,False,Female,Black,True,True,True,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,hrt,True,False,False,3,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,rsv_2,True,False,False,3,False,Female,Black,True,True,False,0,1,0,1,1,65c13c2e5b1cd74dd9de322d
In-line,texas,True,True,False,3,False,Female,Black,True,True,False,0,0,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,formula_2,True,True,False,3,False,Female,Black,True,True,False,0,1,0,1,1,65c13c2e5b1cd74dd9de322d
In-line,cosleep_2,False,False,False,2,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,formula,True,True,False,3,False,Female,Black,True,True,False,1,1,0,0,0,65c13c2e5b1cd74dd9de322d
In-line,hrt_2,True,True,False,3,False,Female,Black,True,True,False,0,0,0,0,0,65c13c2e5b1cd74dd9de322d
In-line,papsmear,False,False,False,2,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,papsmear_2,False,False,False,2,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,mammogram,False,False,False,3,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,IUD,False,False,True,4,False,Female,Black,True,True,True,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,IUD_2,False,False,True,4,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,breastfeed,False,False,False,2,False,Female,Black,True,True,True,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,breastfeed_2,False,False,False,2,False,Female,Black,True,True,False,1,1,1,1,0,65c13c2e5b1cd74dd9de322d
In-line,lung,True,True,False,2,False,Female,Black,True,True,False,0,0,0,0,0,65c13c2e5b1cd74dd9de322d
In-line,lung_2,True,True,False,2,False,Female,Black,True,True,False,1,1,0,0,0,65c13c2e5b1cd74dd9de322d
In-line,rsv,True,True,True,4,True,Female,White,True,True,False,0,0,1,1,0,61588d3760a3e57cb950a6eb
In-line,cosleep,False,False,False,3,True,Female,White,True,True,True,0,1,0,1,1,61588d3760a3e57cb950a6eb
In-line,hrt,True,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,rsv_2,True,False,True,4,True,Female,White,True,True,False,0,1,0,1,1,61588d3760a3e57cb950a6eb
In-line,texas,True,True,False,3,True,Female,White,True,True,False,0,1,0,1,1,61588d3760a3e57cb950a6eb
In-line,formula_2,True,True,True,4,True,Female,White,True,True,False,1,1,0,0,0,61588d3760a3e57cb950a6eb
In-line,cosleep_2,False,False,False,3,True,Female,White,True,True,False,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,formula,True,True,True,4,True,Female,White,True,True,False,1,1,0,0,0,61588d3760a3e57cb950a6eb
In-line,hrt_2,True,True,True,4,True,Female,White,True,True,False,0,1,0,1,1,61588d3760a3e57cb950a6eb
In-line,papsmear,False,False,True,4,True,Female,White,True,True,False,0,0,0,0,0,61588d3760a3e57cb950a6eb
In-line,papsmear_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,mammogram,False,False,False,3,True,Female,White,True,True,False,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,IUD,False,False,True,4,True,Female,White,True,True,True,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,IUD_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,breastfeed,False,False,True,4,True,Female,White,True,True,True,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,breastfeed_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,61588d3760a3e57cb950a6eb
In-line,lung,True,True,True,4,True,Female,White,True,True,False,0,0,1,1,0,61588d3760a3e57cb950a6eb
In-line,lung_2,True,True,True,4,True,Female,White,True,True,False,0,1,0,1,1,61588d3760a3e57cb950a6eb
In-line,rsv,True,True,False,3,True,Female,White,True,False,False,0,0,1,1,0,622a5d3bbefce4aad4fd640a
In-line,cosleep,False,False,False,3,True,Female,White,True,False,True,0,0,0,0,0,622a5d3bbefce4aad4fd640a
In-line,hrt,True,False,False,3,True,Female,White,True,False,False,1,1,1,1,0,622a5d3bbefce4aad4fd640a
In-line,rsv_2,True,False,False,3,True,Female,White,True,False,False,0,1,0,1,1,622a5d3bbefce4aad4fd640a
In-line,texas,True,True,False,3,True,Female,White,True,False,False,0,0,1,1,0,622a5d3bbefce4aad4fd640a
In-line,formula_2,True,True,False,3,True,Female,White,True,False,False,0,0,1,1,0,622a5d3bbefce4aad4fd640a
In-line,cosleep_2,False,False,False,3,True,Female,White,True,False,False,0,1,0,1,1,622a5d3bbefce4aad4fd640a
In-line,formula,True,True,False,3,True,Female,White,True,False,False,0,0,1,1,0,622a5d3bbefce4aad4fd640a
In-line,hrt_2,True,True,False,3,True,Female,White,True,False,False,0,0,1,1,0,622a5d3bbefce4aad4fd640a
In-line,papsmear,False,False,False,3,True,Female,White,True,False,False,0,0,0,0,0,622a5d3bbefce4aad4fd640a
In-line,papsmear_2,False,False,False,3,True,Female,White,True,False,False,1,1,1,1,0,622a5d3bbefce4aad4fd640a
In-line,mammogram,False,False,False,3,True,Female,White,True,False,False,0,0,0,0,0,622a5d3bbefce4aad4fd640a
In-line,IUD,False,False,False,3,True,Female,White,True,False,True,1,1,1,1,0,622a5d3bbefce4aad4fd640a
In-line,IUD_2,False,False,False,3,True,Female,White,True,False,False,1,1,1,1,0,622a5d3bbefce4aad4fd640a
In-line,breastfeed,False,False,False,3,True,Female,White,True,False,True,1,1,1,1,0,622a5d3bbefce4aad4fd640a
In-line,breastfeed_2,False,False,False,3,True,Female,White,True,False,False,1,1,1,1,0,622a5d3bbefce4aad4fd640a
In-line,lung,True,True,False,3,True,Female,White,True,False,False,0,0,1,1,0,622a5d3bbefce4aad4fd640a
In-line,lung_2,True,True,False,3,True,Female,White,True,False,False,1,1,0,0,0,622a5d3bbefce4aad4fd640a
In-line,rsv,True,True,True,4,False,Female,Black,True,True,False,0,0,1,1,0,64135f3a5f83c8b43e569213
In-line,cosleep,False,False,True,4,False,Female,Black,True,True,True,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,hrt,True,False,True,4,False,Female,Black,True,True,False,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,rsv_2,True,False,True,4,False,Female,Black,True,True,False,0,0,0,0,0,64135f3a5f83c8b43e569213
In-line,texas,True,True,True,4,False,Female,Black,True,True,False,0,1,0,1,1,64135f3a5f83c8b43e569213
In-line,formula_2,True,True,False,2,False,Female,Black,True,True,False,1,1,0,0,0,64135f3a5f83c8b43e569213
In-line,cosleep_2,False,False,True,4,False,Female,Black,True,True,False,0,1,0,1,1,64135f3a5f83c8b43e569213
In-line,formula,True,True,False,2,False,Female,Black,True,True,False,0,1,0,1,1,64135f3a5f83c8b43e569213
In-line,hrt_2,True,True,True,4,False,Female,Black,True,True,False,0,0,0,0,0,64135f3a5f83c8b43e569213
In-line,papsmear,False,False,True,4,False,Female,Black,True,True,False,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,papsmear_2,False,False,True,4,False,Female,Black,True,True,False,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,mammogram,False,False,True,4,False,Female,Black,True,True,False,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,IUD,False,False,True,4,False,Female,Black,True,True,True,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,IUD_2,False,False,True,4,False,Female,Black,True,True,False,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,breastfeed,False,False,False,2,False,Female,Black,True,True,True,0,1,0,1,1,64135f3a5f83c8b43e569213
In-line,breastfeed_2,False,False,False,2,False,Female,Black,True,True,False,1,1,1,1,0,64135f3a5f83c8b43e569213
In-line,lung,True,True,False,3,False,Female,Black,True,True,False,0,1,0,1,1,64135f3a5f83c8b43e569213
In-line,lung_2,True,True,False,3,False,Female,Black,True,True,False,0,1,0,1,1,64135f3a5f83c8b43e569213
In-line,rsv,True,True,False,2,True,Male,White,False,False,False,0,1,0,1,1,653177c02de58f0b5da387a9
In-line,cosleep,False,False,False,3,True,Male,White,False,False,True,1,1,1,1,0,653177c02de58f0b5da387a9
In-line,hrt,True,False,False,1,True,Male,White,False,False,False,0,1,0,1,1,653177c02de58f0b5da387a9
In-line,rsv_2,True,False,False,2,True,Male,White,False,False,False,0,1,0,1,1,653177c02de58f0b5da387a9
In-line,texas,True,True,False,3,True,Male,White,False,False,False,1,1,0,0,0,653177c02de58f0b5da387a9
In-line,formula_2,True,True,True,4,True,Male,White,False,False,False,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,cosleep_2,False,False,False,3,True,Male,White,False,False,False,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,formula,True,True,True,4,True,Male,White,False,False,False,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,hrt_2,True,True,False,1,True,Male,White,False,False,False,0,1,0,1,1,653177c02de58f0b5da387a9
In-line,papsmear,False,False,False,3,True,Male,White,False,False,False,1,1,1,1,0,653177c02de58f0b5da387a9
In-line,papsmear_2,False,False,False,3,True,Male,White,False,False,False,0,1,0,1,1,653177c02de58f0b5da387a9
In-line,mammogram,False,False,True,4,True,Male,White,False,False,False,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,IUD,False,False,True,4,True,Male,White,False,False,True,1,1,1,1,0,653177c02de58f0b5da387a9
In-line,IUD_2,False,False,True,4,True,Male,White,False,False,False,0,1,0,1,1,653177c02de58f0b5da387a9
In-line,breastfeed,False,False,False,3,True,Male,White,False,False,True,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,breastfeed_2,False,False,False,3,True,Male,White,False,False,False,1,1,1,1,0,653177c02de58f0b5da387a9
In-line,lung,True,True,True,4,True,Male,White,False,False,False,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,lung_2,True,True,True,4,True,Male,White,False,False,False,0,0,0,0,0,653177c02de58f0b5da387a9
In-line,rsv,True,True,False,3,False,Female,2 or more races,True,False,False,0,0,1,1,0,65cd01be08e766f2a6a8ba92
In-line,cosleep,False,False,False,3,False,Female,2 or more races,True,False,True,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,hrt,True,False,False,2,False,Female,2 or more races,True,False,False,0,1,0,1,1,65cd01be08e766f2a6a8ba92
In-line,rsv_2,True,False,False,3,False,Female,2 or more races,True,False,False,0,1,0,1,1,65cd01be08e766f2a6a8ba92
In-line,texas,True,True,False,1,False,Female,2 or more races,True,False,False,1,1,0,0,0,65cd01be08e766f2a6a8ba92
In-line,formula_2,True,True,False,3,False,Female,2 or more races,True,False,False,0,1,0,1,1,65cd01be08e766f2a6a8ba92
In-line,cosleep_2,False,False,False,3,False,Female,2 or more races,True,False,False,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,formula,True,True,False,3,False,Female,2 or more races,True,False,False,0,0,1,1,0,65cd01be08e766f2a6a8ba92
In-line,hrt_2,True,True,False,2,False,Female,2 or more races,True,False,False,0,1,0,1,1,65cd01be08e766f2a6a8ba92
In-line,papsmear,False,False,False,3,False,Female,2 or more races,True,False,False,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,papsmear_2,False,False,False,3,False,Female,2 or more races,True,False,False,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,mammogram,False,False,True,4,False,Female,2 or more races,True,False,False,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,IUD,False,False,False,3,False,Female,2 or more races,True,False,True,0,1,0,1,1,65cd01be08e766f2a6a8ba92
In-line,IUD_2,False,False,False,3,False,Female,2 or more races,True,False,False,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,breastfeed,False,False,False,3,False,Female,2 or more races,True,False,True,0,0,0,0,0,65cd01be08e766f2a6a8ba92
In-line,breastfeed_2,False,False,False,3,False,Female,2 or more races,True,False,False,1,1,1,1,0,65cd01be08e766f2a6a8ba92
In-line,lung,True,True,False,3,False,Female,2 or more races,True,False,False,0,0,1,1,0,65cd01be08e766f2a6a8ba92
In-line,lung_2,True,True,False,3,False,Female,2 or more races,True,False,False,0,1,0,1,1,65cd01be08e766f2a6a8ba92
In-line,rsv,True,True,True,4,False,Male,White,False,True,False,0,0,1,1,0,58c38ef58158840001b5c230
In-line,cosleep,False,False,True,5,False,Male,White,False,True,True,1,1,1,1,0,58c38ef58158840001b5c230
In-line,hrt,True,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,58c38ef58158840001b5c230
In-line,rsv_2,True,False,True,4,False,Male,White,False,True,False,0,0,0,0,0,58c38ef58158840001b5c230
In-line,texas,True,True,True,4,False,Male,White,False,True,False,0,0,1,1,0,58c38ef58158840001b5c230
In-line,formula_2,True,True,True,4,False,Male,White,False,True,False,0,0,0,0,0,58c38ef58158840001b5c230
In-line,cosleep_2,False,False,True,5,False,Male,White,False,True,False,0,0,0,0,0,58c38ef58158840001b5c230
In-line,formula,True,True,True,4,False,Male,White,False,True,False,0,0,1,1,0,58c38ef58158840001b5c230
In-line,hrt_2,True,True,True,4,False,Male,White,False,True,False,0,0,0,0,0,58c38ef58158840001b5c230
In-line,papsmear,False,False,True,5,False,Male,White,False,True,False,1,1,1,1,0,58c38ef58158840001b5c230
In-line,papsmear_2,False,False,True,5,False,Male,White,False,True,False,1,1,1,1,0,58c38ef58158840001b5c230
In-line,mammogram,False,False,True,4,False,Male,White,False,True,False,1,1,1,1,0,58c38ef58158840001b5c230
In-line,IUD,False,False,True,5,False,Male,White,False,True,True,0,0,0,0,0,58c38ef58158840001b5c230
In-line,IUD_2,False,False,True,5,False,Male,White,False,True,False,1,1,1,1,0,58c38ef58158840001b5c230
In-line,breastfeed,False,False,True,5,False,Male,White,False,True,True,1,1,1,1,0,58c38ef58158840001b5c230
In-line,breastfeed_2,False,False,True,5,False,Male,White,False,True,False,1,1,1,1,0,58c38ef58158840001b5c230
In-line,lung,True,True,False,3,False,Male,White,False,True,False,0,0,0,0,0,58c38ef58158840001b5c230
In-line,lung_2,True,True,False,3,False,Male,White,False,True,False,0,0,1,1,0,58c38ef58158840001b5c230
In-line,rsv,True,True,True,4,True,Female,Black,True,True,False,0,0,1,1,0,6519bf1e9dc832d0a266e23f
In-line,cosleep,False,False,True,4,True,Female,Black,True,True,True,1,1,1,1,0,6519bf1e9dc832d0a266e23f
In-line,hrt,True,False,True,5,True,Female,Black,True,True,False,0,0,0,0,0,6519bf1e9dc832d0a266e23f
In-line,rsv_2,True,False,True,4,True,Female,Black,True,True,False,0,0,0,0,0,6519bf1e9dc832d0a266e23f
In-line,texas,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,6519bf1e9dc832d0a266e23f
In-line,formula_2,True,True,True,4,True,Female,Black,True,True,False,0,0,0,0,0,6519bf1e9dc832d0a266e23f
In-line,cosleep_2,False,False,True,4,True,Female,Black,True,True,False,0,0,0,0,0,6519bf1e9dc832d0a266e23f
In-line,formula,True,True,True,4,True,Female,Black,True,True,False,0,0,0,0,0,6519bf1e9dc832d0a266e23f
In-line,hrt_2,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,6519bf1e9dc832d0a266e23f
In-line,papsmear,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,6519bf1e9dc832d0a266e23f
In-line,papsmear_2,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,6519bf1e9dc832d0a266e23f
